tweet_id,tweet_createdAt,tweet_event_date,tweet_lang,detected_lang,is_english,lang_match,tweet_text_raw,clean_text,text_length,tweet_source,tweet_isReply,tweet_conversationId,tweet_retweetCount,tweet_replyCount,tweet_likeCount,tweet_quoteCount,tweet_viewCount,tweet_author_userName,tweet_author_name,tweet_author_id,tweet_author_followers,tweet_author_following,tweet_author_isVerified,tweet_author_isBlueVerified,tweet_author_location,tweet_author_createdAt,snapshot_bronze_file,snapshot__id,bronze_completeness,bronze_text_length,silver_tweet_rows,silver_text_missing,snapshot_has_next_page,snapshot_next_cursor,tweet_text,tweet_day,gold_entity,gold_source
2.0404416152744061e+18,2026-04-04 14:49:25+00:00,2026-04-04,en,en,True,True,"Disappointed with @SamsungIndia @SamsungMobile. My Samsung Galaxy S21 FE had heating &amp; network issues, now a green line on display Denying replacement due to minor crack on plastic back cover? Not even frame/front. Unacceptable. I’ll make sure everyone I know never buys Samsung","Disappointed with . My Samsung Galaxy S21 FE had heating &amp; network issues, now a green line on display Denying replacement due to minor crack on plastic back cover? Not even frame/front. Unacceptable. I’ll make sure everyone I know never buys Samsung",254,Twitter for iPhone,False,2.0404416152744061e+18,0.0,2.0,0.0,0.0,191.0,sid_jadv,Siddhesh,1143135847.0,5.0,14.0,False,False,,Sat Feb 02 18:42:00 +0000 2013,twitter_tweets_20260411_024745.json,69d86f08aae727ea3c009a31,32,254,11.0,0.0,True,DAADDAABCgABHFg4fD4bQbEKAAIcSlokVJpQ7AAIAAIAAAACCAADAAAAAAgABAAAAAAKAAUcWDkr4gAnEAoABhxYOSvh_9jwAAA,"Disappointed with @SamsungIndia @SamsungMobile. My Samsung Galaxy S21 FE had heating &amp; network issues, now a green line on display Denying replacement due to minor crack on plastic back cover? Not even frame/front. Unacceptable. I’ll make sure everyone I know never buys Samsung",2026-04-04,tweet,bronze_twitter
2.0408180388873382e+18,2026-04-05 15:45:11+00:00,2026-04-05,en,en,True,True,"After switching to base iPhone 17……and then looked at an iPhone 16.

All I can say is there’s huge differences between these two. The 16 bezels look huuuge!! The fact I’m getting double 48mp back cameras and an 18 mp front camera and lots of “flagship” features is worth it!😊",After switching to base iPhone 17……and then looked at an iPhone 16. All I can say is there’s huge differences between these two. The 16 bezels look huuuge!! The fact I’m getting double 48mp back cameras and an 18 mp front camera and lots of “flagship” features is worth it!😊,274,Twitter for iPhone,False,2.0408180388873382e+18,4.0,1.0,47.0,0.0,2641.0,_TooThpasTe___,TooThpasTe,1.6857917454626488e+18,7630.0,5171.0,False,False,,Sun Jul 30 23:17:56 +0000 2023,twitter_tweets_20260411_024745.json,69d86f08aae727ea3c009a31,32,274,11.0,0.0,True,DAADDAABCgABHFg4fD4bQbEKAAIcSlokVJpQ7AAIAAIAAAACCAADAAAAAAgABAAAAAAKAAUcWDkr4gAnEAoABhxYOSvh_9jwAAA,"After switching to base iPhone 17……and then looked at an iPhone 16.

All I can say is there’s huge differences between these two. The 16 bezels look huuuge!! The fact I’m getting double 48mp back cameras and an 18 mp front camera and lots of “flagship” features is worth it!😊",2026-04-05,tweet,bronze_twitter
2.0410725285344955e+18,2026-04-06 08:36:26+00:00,2026-04-06,en,en,True,True,"- Nokia 7210 Supernova (loved the speaker and the speaker accessories on this)
- Nokia X2 (music buttons)
- Moto E (compact)
- Lenovo Vibe K4 Note (still have the VR headset)
- BlackShark 2 (the best)
- Google Pixel 7A (only for camera)
- iPhone 16 (1st phone I bought on my own)",- Nokia 7210 Supernova (loved the speaker and the speaker accessories on this) - Nokia X2 (music buttons) - Moto E (compact) - Lenovo Vibe K4 Note (still have the VR headset) - BlackShark 2 (the best) - Google Pixel 7A (only for camera) - iPhone 16 (1st phone I bought on my own),279,Twitter for iPhone,False,2.0410725285344955e+18,0.0,0.0,2.0,0.0,229.0,spydercut,batman,1.185079381913264e+18,1057.0,3444.0,False,False,end of line club,Fri Oct 18 06:25:27 +0000 2019,twitter_tweets_20260411_024745.json,69d86f08aae727ea3c009a31,33,279,11.0,0.0,True,DAADDAABCgABHFg4fD4bQbEKAAIcSlokVJpQ7AAIAAIAAAACCAADAAAAAAgABAAAAAAKAAUcWDkr4gAnEAoABhxYOSvh_9jwAAA,"- Nokia 7210 Supernova (loved the speaker and the speaker accessories on this)
- Nokia X2 (music buttons)
- Moto E (compact)
- Lenovo Vibe K4 Note (still have the VR headset)
- BlackShark 2 (the best)
- Google Pixel 7A (only for camera)
- iPhone 16 (1st phone I bought on my own)",2026-04-06,tweet,bronze_twitter
2.041654754456302e+18,2026-04-07 23:10:00+00:00,2026-04-07,en,en,True,True,"The  PELADN WO4 AMD Ryzen 5 Mini PC is an amazing little device: It'll fit in the palm of your hand, but offers impressive performance and Windows 11 Pro. I got my hands on one and ran it through its paces... https://t.co/vQ0amxtNI5 #windowspc #minipc #windows @Peladn_MiniPC https://t.co/tg20tUR55c","The PELADN WO4 AMD Ryzen 5 Mini PC is an amazing little device: It'll fit in the palm of your hand, but offers impressive performance and Windows 11 Pro. I got my hands on one and ran it through its paces... windowspc minipc windows",232,Twitter for iPhone,False,2.041654754456302e+18,0.0,0.0,0.0,0.0,29.0,DaveTaylor,Dave Taylor,9973392.0,13253.0,764.0,False,True,"Boulder, CO",Mon Nov 05 17:56:51 +0000 2007,twitter_tweets_20260411_024745.json,69d86f08aae727ea3c009a31,33,232,11.0,0.0,True,DAADDAABCgABHFg4fD4bQbEKAAIcSlokVJpQ7AAIAAIAAAACCAADAAAAAAgABAAAAAAKAAUcWDkr4gAnEAoABhxYOSvh_9jwAAA,"The  PELADN WO4 AMD Ryzen 5 Mini PC is an amazing little device: It'll fit in the palm of your hand, but offers impressive performance and Windows 11 Pro. I got my hands on one and ran it through its paces... https://t.co/vQ0amxtNI5 #windowspc #minipc #windows @Peladn_MiniPC https://t.co/tg20tUR55c",2026-04-07,tweet,bronze_twitter
2.0418774362587264e+18,2026-04-08 13:54:51+00:00,2026-04-08,en,en,True,True,"After using the Samsung Galaxy S25 FE for over a week, I can confidently say it’s one of the best value for money Samsung phones right now.

For just $500, you’re getting:
• a smooth and polished UI
• solid, premium build quality
• impressive main and ultrawide cameras
• loud and clear speakers
• a great display

The downside of the Samsung Galaxy S25 FE is its pretty average battery life. If you’re a heavy user, you’ll likely need to charge it twice a day, and also the Exynos 2400 heats up quite easily on outdoors.","After using the Samsung Galaxy S25 FE for over a week, I can confidently say it’s one of the best value for money Samsung phones right now. For just $500, you’re getting: • a smooth and polished UI • solid, premium build quality • impressive main and ultrawide cameras • loud and clear speakers • a great display The downside of the Samsung Galaxy S25 FE is its pretty average battery life. If you’re a heavy user, you’ll likely need to charge it twice a day, and also the Exynos 2400 heats up quite easily on outdoors.",519,Twitter for iPhone,False,2.0418774362587264e+18,21.0,38.0,657.0,1.0,52175.0,VerdeSelvans,Bradley,1.3033695663665644e+18,7087.0,851.0,False,True,DIVE,Tue Sep 08 16:28:23 +0000 2020,twitter_tweets_20260411_024745.json,69d86f08aae727ea3c009a31,33,519,16.0,0.0,True,DAADDAABCgABHFg4fD4bQbEKAAIcSlokVJpQ7AAIAAIAAAACCAADAAAAAAgABAAAAAAKAAUcWDkr4gAnEAoABhxYOSvh_9jwAAA,"After using the Samsung Galaxy S25 FE for over a week, I can confidently say it’s one of the best value for money Samsung phones right now.

For just $500, you’re getting:
• a smooth and polished UI
• solid, premium build quality
• impressive main and ultrawide cameras
• loud and clear speakers
• a great display

The downside of the Samsung Galaxy S25 FE is its pretty average battery life. If you’re a heavy user, you’ll likely need to charge it twice a day, and also the Exynos 2400 heats up quite easily on outdoors.",2026-04-08,tweet,bronze_twitter
2.042356352027411e+18,2026-04-09 21:37:54+00:00,2026-04-09,en,en,True,True,"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b","Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen. No physical damage. Requesting FREE screen replacement. Please resolve urgently. Samsung GreenLineIssue",238,Twitter for iPhone,False,2.042356352027411e+18,0.0,0.0,1.0,0.0,29.0,MarghubR16168,marghub rahman,1.7221524911383675e+18,0.0,10.0,False,False,,Wed Nov 08 07:22:23 +0000 2023,twitter_tweets_20260411_024745.json,69d86f08aae727ea3c009a31,32,238,16.0,0.0,True,DAADDAABCgABHFg4fD4bQbEKAAIcSlokVJpQ7AAIAAIAAAACCAADAAAAAAgABAAAAAAKAAUcWDkr4gAnEAoABhxYOSvh_9jwAAA,"@SamsungIndia @SamsungSupport
Very disappointed. I bought a Samsung Galaxy S23 Ultra for ₹1,05,000 and after the latest update, a green line appeared on the screen.

No physical damage. Requesting FREE screen replacement. Please resolve urgently.
#Samsung #GreenLineIssue https://t.co/2ld26j6u4b",2026-04-09,tweet,bronze_twitter
2.0424445372815939e+18,2026-04-10 03:28:19+00:00,2026-04-10,en,en,True,True,"Hey iPhone battery replacers! 

iPhone 13 - 4 years old. Battery percentage at 76%

Contemplating battery replacement. Is it worth it? 
#apple #iPhone https://t.co/GRkmUAwcz3",Hey iPhone battery replacers! iPhone 13 - 4 years old. Battery percentage at 76% Contemplating battery replacement. Is it worth it? apple iPhone,144,Twitter for iPhone,False,2.0424445372815939e+18,0.0,0.0,1.0,0.0,31.0,ProfessorCardz,Professor Cardz,1.6120734119956644e+18,14119.0,645.0,False,True,New Delhi,Sun Jan 08 13:07:44 +0000 2023,twitter_tweets_20260411_024745.json,69d86f08aae727ea3c009a31,33,144,16.0,0.0,True,DAADDAABCgABHFg4fD4bQbEKAAIcSlokVJpQ7AAIAAIAAAACCAADAAAAAAgABAAAAAAKAAUcWDkr4gAnEAoABhxYOSvh_9jwAAA,"Hey iPhone battery replacers! 

iPhone 13 - 4 years old. Battery percentage at 76%

Contemplating battery replacement. Is it worth it? 
#apple #iPhone https://t.co/GRkmUAwcz3",2026-04-10,tweet,bronze_twitter
2.0425136185212275e+18,2026-04-10 08:02:49+00:00,2026-04-10,en,en,True,True,"I have a MacBook M3 and I'm disappointed with the experience I’ve had. Just a few months ago, my motherboard had to be replaced, and now my display has developed issues without any physical damage.
@Apple @AppleSupport @tim_cook","I have a MacBook M3 and I'm disappointed with the experience I’ve had. Just a few months ago, my motherboard had to be replaced, and now my display has developed issues without any physical damage.",197,Twitter for iPhone,False,2.0425136185212275e+18,0.0,1.0,0.0,0.0,5.0,aryan43713,Aryan Singh Rathore,1.6468412782382817e+18,0.0,3.0,False,False,,Fri Apr 14 11:42:33 +0000 2023,twitter_tweets_20260524_202328.json,69dcda8ac500fb828bc46659,32,197,10.0,0.0,True,DAADDAABCgABHFyCdg-WkaMKAAIcTmzHWtpg4gAIAAIAAAACCAADAAAAAAgABAAAAAAKAAUcXIopaMAnEAoABhxciilov9jwAAA,"I have a MacBook M3 and I'm disappointed with the experience I’ve had. Just a few months ago, my motherboard had to be replaced, and now my display has developed issues without any physical damage.
@Apple @AppleSupport @tim_cook",2026-04-10,tweet,bronze_twitter
2.0429772229114967e+18,2026-04-11 14:45:01+00:00,2026-04-11,en,en,True,True,"I got my new google pixel 9 from 8 months ago and now I got green colour line on my screen, i didn't drop or damage my phone it appears suddenly is it a bug or what should I do
#googlepixel9 #googleindia
#madebygoogle","I got my new google pixel 9 from 8 months ago and now I got green colour line on my screen, i didn't drop or damage my phone it appears suddenly is it a bug or what should I do googlepixel9 googleindia madebygoogle",214,Twitter for iPhone,False,2.0429772229114967e+18,0.0,0.0,0.0,0.0,45.0,Gous_7s,Gouspeer_7s,1.2612430815562957e+18,5.0,75.0,False,False,"Chitradurga, India",Fri May 15 10:33:00 +0000 2020,twitter_tweets_20260524_202328.json,69dcda8ac500fb828bc46659,33,214,10.0,0.0,True,DAADDAABCgABHFyCdg-WkaMKAAIcTmzHWtpg4gAIAAIAAAACCAADAAAAAAgABAAAAAAKAAUcXIopaMAnEAoABhxciilov9jwAAA,"I got my new google pixel 9 from 8 months ago and now I got green colour line on my screen, i didn't drop or damage my phone it appears suddenly is it a bug or what should I do
#googlepixel9 #googleindia
#madebygoogle",2026-04-11,tweet,bronze_twitter
2.0429898689978819e+18,2026-04-11 15:35:16+00:00,2026-04-11,en,en,True,True,"Nigerian phone vendors and technicians are evil.

I didn't believe this guy at first, until I bought my iPhone 15 Pro screen for 60k, and here in Nigeria, I was being charged 600k. 

@oyintitan @OgodoSandra @tonydanny55 https://t.co/c3CLJXRzg1","Nigerian phone vendors and technicians are evil. I didn't believe this guy at first, until I bought my iPhone 15 Pro screen for 60k, and here in Nigeria, I was being charged 600k.",179,Twitter for iPhone,False,2.0429898689978819e+18,1.0,4.0,5.0,0.0,102.0,jeffsparo_01,Uncle_Jeff,1.1094528557511639e+18,2756.0,2568.0,False,True,Nigeria,Sat Mar 23 13:52:28 +0000 2019,twitter_tweets_20260524_202328.json,69dcda8ac500fb828bc46659,33,179,10.0,0.0,True,DAADDAABCgABHFyCdg-WkaMKAAIcTmzHWtpg4gAIAAIAAAACCAADAAAAAAgABAAAAAAKAAUcXIopaMAnEAoABhxciilov9jwAAA,"Nigerian phone vendors and technicians are evil.

I didn't believe this guy at first, until I bought my iPhone 15 Pro screen for 60k, and here in Nigeria, I was being charged 600k. 

@oyintitan @OgodoSandra @tonydanny55 https://t.co/c3CLJXRzg1",2026-04-11,tweet,bronze_twitter
2.0430542428653076e+18,2026-04-11 19:51:04+00:00,2026-04-11,en,en,True,True,"Don’t buy the Samsung Galaxy S21 Ultra…
If you don’t care about strong camera performance.
Premium experience with powerful features still worth it in 2026🙂‍↔️

Available for:
S21 Ultra 128GB — ₦350,000
S21 Ultra 256GB — ₦420,000 https://t.co/WX5IpfARTq","Don’t buy the Samsung Galaxy S21 Ultra… If you don’t care about strong camera performance. Premium experience with powerful features still worth it in 2026🙂‍↔️ Available for: S21 Ultra 128GB — ₦350,000 S21 Ultra 256GB — ₦420,000",228,Twitter for iPhone,False,2.0430542428653076e+18,14.0,7.0,52.0,0.0,6195.0,SkylarksPlace,Skylark's Place Gadgets 💉📱,1.3156884278164644e+18,5501.0,3761.0,False,True,Nigeria,Mon Oct 12 16:19:25 +0000 2020,twitter_tweets_20260524_202328.json,69dcda8ac500fb828bc46659,33,228,10.0,0.0,True,DAADDAABCgABHFyCdg-WkaMKAAIcTmzHWtpg4gAIAAIAAAACCAADAAAAAAgABAAAAAAKAAUcXIopaMAnEAoABhxciilov9jwAAA,"Don’t buy the Samsung Galaxy S21 Ultra…
If you don’t care about strong camera performance.
Premium experience with powerful features still worth it in 2026🙂‍↔️

Available for:
S21 Ultra 128GB — ₦350,000
S21 Ultra 256GB — ₦420,000 https://t.co/WX5IpfARTq",2026-04-11,tweet,bronze_twitter
2.043334797666464e+18,2026-04-12 14:25:53+00:00,2026-04-12,en,en,True,True,"since i bought my iphone 16 pro max rarely use that damn useless camera button and i couldn't buy suitable phone case bc it 
fuck useless iphone features that ever made 
would you please remove it so fuck useless and annoying 
and 
fuck ugliest mac notch @tim_cook @Apple",since i bought my iphone 16 pro max rarely use that damn useless camera button and i couldn't buy suitable phone case bc it fuck useless iphone features that ever made would you please remove it so fuck useless and annoying and fuck ugliest mac notch,250,Twitter for iPhone,False,2.043334797666464e+18,0.0,0.0,0.0,0.0,10.0,JesseLeeMusk,ElonCook,1.4312885325893755e+18,6.0,12.0,False,False,,Fri Aug 27 16:12:55 +0000 2021,twitter_tweets_20260524_202328.json,69dcda8ac500fb828bc46659,32,250,10.0,0.0,True,DAADDAABCgABHFyCdg-WkaMKAAIcTmzHWtpg4gAIAAIAAAACCAADAAAAAAgABAAAAAAKAAUcXIopaMAnEAoABhxciilov9jwAAA,"since i bought my iphone 16 pro max rarely use that damn useless camera button and i couldn't buy suitable phone case bc it 
fuck useless iphone features that ever made 
would you please remove it so fuck useless and annoying 
and 
fuck ugliest mac notch @tim_cook @Apple",2026-04-12,tweet,bronze_twitter
2.0433543339205268e+18,2026-04-12 15:43:31+00:00,2026-04-12,en,en,True,True,Hey @ATT ….why does my new phone all of sudden half awful service in all rural areas?  My iPhone 14 worked great!  My battery started crapping out so I got an iPhone 17 and now I literally can’t use my phone in all my normal spots….,Hey ….why does my new phone all of sudden half awful service in all rural areas? My iPhone 14 worked great! My battery started crapping out so I got an iPhone 17 and now I literally can’t use my phone in all my normal spots….,225,Twitter for iPhone,False,2.0433543339205268e+18,0.0,2.0,1.0,0.0,264.0,BlakeOKLandMark,Blake Merritt - Oklahoma LandMark Team,1.2150670073112822e+18,79.0,129.0,False,False,"Oklahoma City, Oklahoma",Thu Jan 09 00:25:34 +0000 2020,twitter_tweets_20260524_202328.json,69dcda8ac500fb828bc46659,33,225,15.0,0.0,True,DAADDAABCgABHFyCdg-WkaMKAAIcTmzHWtpg4gAIAAIAAAACCAADAAAAAAgABAAAAAAKAAUcXIopaMAnEAoABhxciilov9jwAAA,Hey @ATT ….why does my new phone all of sudden half awful service in all rural areas?  My iPhone 14 worked great!  My battery started crapping out so I got an iPhone 17 and now I literally can’t use my phone in all my normal spots….,2026-04-12,tweet,bronze_twitter
2.0434213904021343e+18,2026-04-12 20:09:59+00:00,2026-04-12,en,en,True,True,"The new @googlegemma 4:31b on my mac, just gave me over half a dozen ways to improve my bot @claudeai built. ON DEVICE!!!!!

&amp; i only have the M1 Pro.
for ref. if u have an iPhone 16 or 17 you chip is better.
(did take 36 mins, so kinda slow, but worth it)","The new 4:31b on my mac, just gave me over half a dozen ways to improve my bot built. ON DEVICE!!!!! &amp; i only have the M1 Pro. for ref. if u have an iPhone 16 or 17 you chip is better. (did take 36 mins, so kinda slow, but worth it)",236,Twitter for iPhone,False,2.0434213904021343e+18,0.0,0.0,1.0,0.0,38.0,fnmaniac,FnManiacᛤ,1.0903938649076326e+18,4730.0,5153.0,False,False,The Corner of $BTC & $SOL,Tue Jan 29 23:38:50 +0000 2019,twitter_tweets_20260524_202328.json,69dcda8ac500fb828bc46659,33,236,15.0,0.0,True,DAADDAABCgABHFyCdg-WkaMKAAIcTmzHWtpg4gAIAAIAAAACCAADAAAAAAgABAAAAAAKAAUcXIopaMAnEAoABhxciilov9jwAAA,"The new @googlegemma 4:31b on my mac, just gave me over half a dozen ways to improve my bot @claudeai built. ON DEVICE!!!!!

&amp; i only have the M1 Pro.
for ref. if u have an iPhone 16 or 17 you chip is better.
(did take 36 mins, so kinda slow, but worth it)",2026-04-12,tweet,bronze_twitter
2.0436517744986404e+18,2026-04-13 11:25:26+00:00,2026-04-13,en,en,True,True,"Appreciate everyone who advises on buying one generation older iPhones. 

Yesterday, for $600 I bought an iPhone 16 pro max 512gb at 99% battery health.","Appreciate everyone who advises on buying one generation older iPhones. Yesterday, for $600 I bought an iPhone 16 pro max 512gb at 99% battery health.",150,Twitter for iPhone,False,2.0436517744986404e+18,0.0,0.0,2.0,0.0,57.0,vinayjn7,Vinay,236047827.0,1684.0,185.0,False,True,"London, England",Sun Jan 09 17:43:38 +0000 2011,twitter_tweets_20260524_202328.json,69dcda8ac500fb828bc46659,33,150,15.0,0.0,True,DAADDAABCgABHFyCdg-WkaMKAAIcTmzHWtpg4gAIAAIAAAACCAADAAAAAAgABAAAAAAKAAUcXIopaMAnEAoABhxciilov9jwAAA,"Appreciate everyone who advises on buying one generation older iPhones. 

Yesterday, for $600 I bought an iPhone 16 pro max 512gb at 99% battery health.",2026-04-13,tweet,bronze_twitter
2.0439589829986757e+18,2026-04-14 07:46:11+00:00,2026-04-14,en,en,True,True,"@AppleSupport I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used","I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used",265,Twitter for iPhone,False,2.0439589829986757e+18,0.0,1.0,0.0,0.0,17.0,romeo4p,romeo nayak,178275420.0,18.0,145.0,False,False,,Sat Aug 14 09:18:23 +0000 2010,twitter_tweets_20260524_202328.json,69e0cda162226a6d2a189619,32,265,10.0,0.0,True,DAADDAABCgABHGA9s2uXUPcKAAIcVjS1vxYx8gAIAAIAAAACCAADAAAAAAgABAAAAAAKAAUcYGWOr0AnEAoABhxgZY6vP9jwAAA,"@AppleSupport I’m really disappointed with my experience using the iPhone 15 Plus. My battery health has already dropped to 84% at just 391 charge cycles, which is far below what Apple claims — around 80% capacity after 1000 cycles. What’s more frustrating is that I haven’t used",2026-04-14,tweet,bronze_twitter
2.0440194154406505e+18,2026-04-14 11:46:19+00:00,2026-04-14,en,en,True,True,"The Samsung Galaxy S26 has arrived...but how does it actually compare to the S25, S24, and S23? 📸 This in-depth camera comparison puts zoom, low-light video, and overall photo quality to the test to determine if an upgrade is truly worth it. Does the latest Galaxy AI bring enough improvements to justify trading in your current device? See whether now is the right time to upgrade to the S26, or if it’s smarter to hold off and save your money. 🤔💰
 👉https://t.co/hZ5heZoSkt👈

#Galaxys26 #Cameratest","The Samsung Galaxy S26 has arrived...but how does it actually compare to the S25, S24, and S23? 📸 This in-depth camera comparison puts zoom, low-light video, and overall photo quality to the test to determine if an upgrade is truly worth it. Does the latest Galaxy AI bring enough improvements to justify trading in your current device? See whether now is the right time to upgrade to the S26, or if it’s smarter to hold off and save your money. 🤔💰 👉 Galaxys26 Cameratest",471,Twitter for iPhone,False,2.0440194154406505e+18,0.0,0.0,5.0,0.0,333.0,versus_com,versus.com,325622481.0,28283.0,46.0,False,True,,Tue Jun 28 16:06:40 +0000 2011,twitter_tweets_20260524_202328.json,69e0cda162226a6d2a189619,32,471,10.0,0.0,True,DAADDAABCgABHGA9s2uXUPcKAAIcVjS1vxYx8gAIAAIAAAACCAADAAAAAAgABAAAAAAKAAUcYGWOr0AnEAoABhxgZY6vP9jwAAA,"The Samsung Galaxy S26 has arrived...but how does it actually compare to the S25, S24, and S23? 📸 This in-depth camera comparison puts zoom, low-light video, and overall photo quality to the test to determine if an upgrade is truly worth it. Does the latest Galaxy AI bring enough improvements to justify trading in your current device? See whether now is the right time to upgrade to the S26, or if it’s smarter to hold off and save your money. 🤔💰
 👉https://t.co/hZ5heZoSkt👈

#Galaxys26 #Cameratest",2026-04-14,tweet,bronze_twitter
2.0440422177659786e+18,2026-04-14 13:16:55+00:00,2026-04-14,en,en,True,True,https://t.co/WIwpCsqrFF Bought a iphone 15 from you 3 months ago and evre since i bought it there has been a issue with the front facing camera which does not work,Bought a iphone 15 from you 3 months ago and evre since i bought it there has been a issue with the front facing camera which does not work,139,Twitter for iPhone,False,2.0440422177659786e+18,0.0,0.0,0.0,0.0,9.0,PNortje,Lackadaisical Neanderthal,86936616.0,252.0,752.0,False,True,,Mon Nov 02 12:57:19 +0000 2009,twitter_tweets_20260524_202328.json,69e0cda162226a6d2a189619,32,139,10.0,0.0,True,DAADDAABCgABHGA9s2uXUPcKAAIcVjS1vxYx8gAIAAIAAAACCAADAAAAAAgABAAAAAAKAAUcYGWOr0AnEAoABhxgZY6vP9jwAAA,https://t.co/WIwpCsqrFF Bought a iphone 15 from you 3 months ago and evre since i bought it there has been a issue with the front facing camera which does not work,2026-04-14,tweet,bronze_twitter
2.044120316453286e+18,2026-04-14 18:27:16+00:00,2026-04-14,en,en,True,True,"That reminds me I gotta show my pc build, Ill try to remember later! But I can list the components

A NZXT h500i case
An Asus Prime z390-a Motherboard
Intel i7 9700 ( not great ik 😭 ) 
Rtx 4060 ( I got it for dirt cheap ok ) 
1tb ssd
Coolmoon liquid cooler
700 watt power supply","That reminds me I gotta show my pc build, Ill try to remember later! But I can list the components A NZXT h500i case An Asus Prime z390-a Motherboard Intel i7 9700 ( not great ik 😭 ) Rtx 4060 ( I got it for dirt cheap ok ) 1tb ssd Coolmoon liquid cooler 700 watt power supply",275,Twitter for iPhone,False,2.044120316453286e+18,0.0,0.0,4.0,0.0,39.0,Kakashi98022299,Virdizx,1.3607207094214615e+18,59.0,14.0,False,False,the void,Sat Feb 13 22:41:27 +0000 2021,twitter_tweets_20260524_202328.json,69e0cda162226a6d2a189619,33,275,10.0,0.0,True,DAADDAABCgABHGA9s2uXUPcKAAIcVjS1vxYx8gAIAAIAAAACCAADAAAAAAgABAAAAAAKAAUcYGWOr0AnEAoABhxgZY6vP9jwAAA,"That reminds me I gotta show my pc build, Ill try to remember later! But I can list the components

A NZXT h500i case
An Asus Prime z390-a Motherboard
Intel i7 9700 ( not great ik 😭 ) 
Rtx 4060 ( I got it for dirt cheap ok ) 
1tb ssd
Coolmoon liquid cooler
700 watt power supply",2026-04-14,tweet,bronze_twitter
2.0443780301354437e+18,2026-04-15 11:31:19+00:00,2026-04-15,en,en,True,True,"I have used an iphone 13 Pro Max for 4 years and it always looks fresh because of this simple thing

I bought it with hard earned cash to help with work so I invested in rugged case and effective screen protector. 

Work and my kids nti i didn’t want a crack and having to pay “sika puduooo” to repair or replace

And everytime i changed case it felt fresh and people thought i had got a new phone.

All i have been doing is change cases and screen protector",I have used an iphone 13 Pro Max for 4 years and it always looks fresh because of this simple thing I bought it with hard earned cash to help with work so I invested in rugged case and effective screen protector. Work and my kids nti i didn’t want a crack and having to pay “sika puduooo” to repair or replace And everytime i changed case it felt fresh and people thought i had got a new phone. All i have been doing is change cases and screen protector,453,Twitter for iPhone,False,2.0443780301354437e+18,1.0,0.0,2.0,0.0,239.0,miki_djan,Miki Djan,274215867.0,8613.0,3571.0,False,True,,Tue Mar 29 23:34:09 +0000 2011,twitter_tweets_20260524_202328.json,69e0cda162226a6d2a189619,32,453,10.0,0.0,True,DAADDAABCgABHGA9s2uXUPcKAAIcVjS1vxYx8gAIAAIAAAACCAADAAAAAAgABAAAAAAKAAUcYGWOr0AnEAoABhxgZY6vP9jwAAA,"I have used an iphone 13 Pro Max for 4 years and it always looks fresh because of this simple thing

I bought it with hard earned cash to help with work so I invested in rugged case and effective screen protector. 

Work and my kids nti i didn’t want a crack and having to pay “sika puduooo” to repair or replace

And everytime i changed case it felt fresh and people thought i had got a new phone.

All i have been doing is change cases and screen protector",2026-04-15,tweet,bronze_twitter
2.0444377862548564e+18,2026-04-15 15:28:46+00:00,2026-04-15,en,en,True,True,"Very much disappointed with @Dell 

I have got this laptop Dell xps 13 9310 2 in 1 model few years ago. The build quality is very poor and the panel is keep getting melted. Very very pathetic to see this kind of quality for the premium price that we pay. https://t.co/4p7bEXnpv7",Very much disappointed with I have got this laptop Dell xps 13 9310 2 in 1 model few years ago. The build quality is very poor and the panel is keep getting melted. Very very pathetic to see this kind of quality for the premium price that we pay.,246,Twitter for iPhone,False,2.0444377862548564e+18,0.0,0.0,0.0,0.0,14.0,sathiya_cj,Sathiya seelan,47587896.0,121.0,349.0,False,False,Chennai,Tue Jun 16 09:45:29 +0000 2009,twitter_tweets_20260524_202328.json,69e0cda162226a6d2a189619,33,246,10.0,0.0,True,DAADDAABCgABHGA9s2uXUPcKAAIcVjS1vxYx8gAIAAIAAAACCAADAAAAAAgABAAAAAAKAAUcYGWOr0AnEAoABhxgZY6vP9jwAAA,"Very much disappointed with @Dell 

I have got this laptop Dell xps 13 9310 2 in 1 model few years ago. The build quality is very poor and the panel is keep getting melted. Very very pathetic to see this kind of quality for the premium price that we pay. https://t.co/4p7bEXnpv7",2026-04-15,tweet,bronze_twitter
